"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","searches summaries by query","Summaries","Fri Feb 27 14:31:14 UTC 2026","passed","Fri Feb 27 14:31:14 UTC 2026","","GET /summaries/search","",""
"","1","resets count when reset date is in the past","Billing","Fri Feb 27 14:31:14 UTC 2026","passed","Fri Feb 27 14:31:14 UTC 2026","","GET /usage","",""
"","4","returns 429 when rate limited","Queue","Fri Feb 27 14:31:15 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","POST /queue","",""
"","2","soft-deletes a summary","Summaries","Fri Feb 27 14:31:14 UTC 2026","passed","Fri Feb 27 14:31:14 UTC 2026","","DELETE /summaries/:id","",""
"","1","fails when summary is too short","Video Processing","Fri Feb 27 14:31:15 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","runChecks","",""
"","2","returns summary detail","Summaries","Fri Feb 27 14:31:14 UTC 2026","passed","Fri Feb 27 14:31:14 UTC 2026","","GET /summaries/:id","",""
"","0","extracts from m.youtube.com","Queue","Fri Feb 27 14:31:14 UTC 2026","passed","Fri Feb 27 14:31:14 UTC 2026","","extractVideoId","",""
"","2","returns 400 when q parameter is missing","Summaries","Fri Feb 27 14:31:14 UTC 2026","passed","Fri Feb 27 14:31:14 UTC 2026","","GET /summaries/search","",""
"","3","parses valid JSON response","Video Processing","Fri Feb 27 14:31:15 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","parseSummaryResponse","",""
"","2","deletes a queued item","Queue","Fri Feb 27 14:31:15 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","DELETE /queue/:id","",""
"","2","fires Inngest event for a pending queue item","Queue","Fri Feb 27 14:31:15 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","POST /queue/:id/process","",""
"","2","returns 400 when videoUrl is missing","Queue","Fri Feb 27 14:31:15 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","POST /queue","",""
"","1","extracts from youtube.com/embed/","Queue","Fri Feb 27 14:31:14 UTC 2026","passed","Fri Feb 27 14:31:14 UTC 2026","","extractVideoId","",""
"","3","returns 409 for duplicate video","Queue","Fri Feb 27 14:31:15 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","POST /queue","",""
"","0","returns null for invalid URLs","Queue","Fri Feb 27 14:31:14 UTC 2026","passed","Fri Feb 27 14:31:14 UTC 2026","","extractVideoId","",""
"","3","extracts from youtube.com/watch?v=","Queue","Fri Feb 27 14:31:14 UTC 2026","passed","Fri Feb 27 14:31:14 UTC 2026","","extractVideoId","",""
"","1","returns 404 when user not found","Billing","Fri Feb 27 14:31:14 UTC 2026","passed","Fri Feb 27 14:31:14 UTC 2026","","GET /usage","",""
"","1","returns 409 for completed item","Queue","Fri Feb 27 14:31:15 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","POST /queue/:id/process","",""
"","1","includes total time saved from completed summaries","Billing","Fri Feb 27 14:31:14 UTC 2026","passed","Fri Feb 27 14:31:14 UTC 2026","","GET /usage","",""
"","1","fails when parse required retry","Video Processing","Fri Feb 27 14:31:15 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","runChecks","",""
"","1","throws on invalid JSON","Video Processing","Fri Feb 27 14:31:15 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","parseSummaryResponse","",""
"","3","returns 403 for non-pro users","Queue","Fri Feb 27 14:31:15 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","POST /queue/batch","",""
"","0","rejects a JSON array instead of an object","Video Processing","Fri Feb 27 14:31:15 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","parseSummaryResponse","",""
"","3","passes a good summary","Video Processing","Fri Feb 27 14:31:15 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","runChecks","",""
"","1","fails when timestamps are missing","Video Processing","Fri Feb 27 14:31:15 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","runChecks","",""
"","2","returns list of queue items","Queue","Fri Feb 27 14:31:15 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","GET /queue","",""
"","2","caps limit at 100","Summaries","Fri Feb 27 14:31:14 UTC 2026","passed","Fri Feb 27 14:31:14 UTC 2026","","GET /summaries","",""
"","3","returns 400 for invalid YouTube URL","Queue","Fri Feb 27 14:31:15 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","POST /queue","",""
"","0","truncates oversized summary and array items","Video Processing","Fri Feb 27 14:31:15 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","parseSummaryResponse","",""
"","3","returns 400 for more than 10 videos","Queue","Fri Feb 27 14:31:15 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","POST /queue/batch","",""
"","0","handles extra query params","Queue","Fri Feb 27 14:31:14 UTC 2026","passed","Fri Feb 27 14:31:14 UTC 2026","","extractVideoId","",""
"","3","returns 404 for non-existent item","Queue","Fri Feb 27 14:31:15 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","POST /queue/:id/process","",""
"","74","returns paginated list of summaries","Summaries","Fri Feb 27 14:31:14 UTC 2026","passed","Fri Feb 27 14:31:14 UTC 2026","","GET /summaries","",""
"","1","extracts from youtube.com/shorts/","Queue","Fri Feb 27 14:31:14 UTC 2026","passed","Fri Feb 27 14:31:14 UTC 2026","","extractVideoId","",""
"","0","extracts from youtube.com/v/","Queue","Fri Feb 27 14:31:14 UTC 2026","passed","Fri Feb 27 14:31:14 UTC 2026","","extractVideoId","",""
"","1","returns null for YouTube URL without video ID","Queue","Fri Feb 27 14:31:14 UTC 2026","passed","Fri Feb 27 14:31:14 UTC 2026","","extractVideoId","",""
"","0","extracts JSON from markdown code fences","Video Processing","Fri Feb 27 14:31:15 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","parseSummaryResponse","",""
"","1","returns 409 for processing items","Queue","Fri Feb 27 14:31:15 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","DELETE /queue/:id","",""
"","2","returns 404 for non-existent or already deleted summary","Summaries","Fri Feb 27 14:31:14 UTC 2026","passed","Fri Feb 27 14:31:14 UTC 2026","","DELETE /summaries/:id","",""
