"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","extracts from m.youtube.com","Queue","Mon Mar 02 22:56:30 UTC 2026","passed","Mon Mar 02 22:56:30 UTC 2026","","extractVideoId","",""
"","0","returns null for invalid URLs","Queue","Mon Mar 02 22:56:30 UTC 2026","passed","Mon Mar 02 22:56:30 UTC 2026","","extractVideoId","",""
"","1","returns 500 when user lookup fails","Billing","Mon Mar 02 22:56:30 UTC 2026","passed","Mon Mar 02 22:56:30 UTC 2026","","POST /billing/portal","",""
"","1","fails when summary is too short","Video Processing","Mon Mar 02 22:56:30 UTC 2026","passed","Mon Mar 02 22:56:30 UTC 2026","","runChecks","",""
"","70","adds a video and returns 201 with summary and position","Queue","Mon Mar 02 22:56:30 UTC 2026","passed","Mon Mar 02 22:56:30 UTC 2026","","POST /queue","",""
"","2","searches summaries by query","Summaries","Mon Mar 02 22:56:30 UTC 2026","passed","Mon Mar 02 22:56:30 UTC 2026","","GET /summaries/search","",""
"","0","throws on missing required fields","Video Processing","Mon Mar 02 22:56:30 UTC 2026","passed","Mon Mar 02 22:56:30 UTC 2026","","parseSummaryResponse","",""
"","1","fails when timestamps are missing","Video Processing","Mon Mar 02 22:56:30 UTC 2026","passed","Mon Mar 02 22:56:30 UTC 2026","","runChecks","",""
"","0","extracts JSON from markdown code fences","Video Processing","Mon Mar 02 22:56:30 UTC 2026","passed","Mon Mar 02 22:56:30 UTC 2026","","parseSummaryResponse","",""
"","3","extracts from youtube.com/watch?v=","Queue","Mon Mar 02 22:56:30 UTC 2026","passed","Mon Mar 02 22:56:30 UTC 2026","","extractVideoId","",""
