"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","returns 404 for non-existent summary","Summaries","Tue Feb 24 01:38:53 UTC 2026","passed","Tue Feb 24 01:38:53 UTC 2026","","GET /summaries/:id","",""
"","0","extracts from m.youtube.com","Queue","Tue Feb 24 01:38:53 UTC 2026","passed","Tue Feb 24 01:38:53 UTC 2026","","extractVideoId","",""
"","1","returns 404 when user not found","Billing","Tue Feb 24 01:38:53 UTC 2026","passed","Tue Feb 24 01:38:53 UTC 2026","","GET /usage","",""
"","0","returns null for invalid URLs","Queue","Tue Feb 24 01:38:53 UTC 2026","passed","Tue Feb 24 01:38:53 UTC 2026","","extractVideoId","",""
"","90","returns usage info for free user","Billing","Tue Feb 24 01:38:53 UTC 2026","passed","Tue Feb 24 01:38:53 UTC 2026","","GET /usage","",""
"","2","respects limit and offset params","Summaries","Tue Feb 24 01:38:53 UTC 2026","passed","Tue Feb 24 01:38:53 UTC 2026","","GET /summaries","",""
"","2","passes a good summary","Video Processing","Tue Feb 24 01:38:53 UTC 2026","passed","Tue Feb 24 01:38:53 UTC 2026","","runChecks","",""
"","2","returns usage info for pro user","Billing","Tue Feb 24 01:38:53 UTC 2026","passed","Tue Feb 24 01:38:53 UTC 2026","","GET /usage","",""
"","2","deletes a queued item","Queue","Tue Feb 24 01:38:53 UTC 2026","passed","Tue Feb 24 01:38:53 UTC 2026","","DELETE /queue/:id","",""
"","0","extracts from youtube.com/v/","Queue","Tue Feb 24 01:38:53 UTC 2026","passed","Tue Feb 24 01:38:53 UTC 2026","","extractVideoId","",""
"","1","extracts from youtube.com/embed/","Queue","Tue Feb 24 01:38:53 UTC 2026","passed","Tue Feb 24 01:38:53 UTC 2026","","extractVideoId","",""
"","2","extracts from youtube.com/watch?v=","Queue","Tue Feb 24 01:38:53 UTC 2026","passed","Tue Feb 24 01:38:53 UTC 2026","","extractVideoId","",""
"","62","adds a video and returns 201 with summary and position","Queue","Tue Feb 24 01:38:53 UTC 2026","passed","Tue Feb 24 01:38:53 UTC 2026","","POST /queue","",""
"","2","returns 403 for non-pro users","Queue","Tue Feb 24 01:38:53 UTC 2026","passed","Tue Feb 24 01:38:53 UTC 2026","","POST /queue/batch","",""
"","0","returns null for non-YouTube URLs","Queue","Tue Feb 24 01:38:53 UTC 2026","passed","Tue Feb 24 01:38:53 UTC 2026","","extractVideoId","",""
"","1","extracts from youtube.com/shorts/","Queue","Tue Feb 24 01:38:53 UTC 2026","passed","Tue Feb 24 01:38:53 UTC 2026","","extractVideoId","",""
"","2","caps limit at 100","Summaries","Tue Feb 24 01:38:53 UTC 2026","passed","Tue Feb 24 01:38:53 UTC 2026","","GET /summaries","",""
"","1","extracts from youtu.be/","Queue","Tue Feb 24 01:38:53 UTC 2026","passed","Tue Feb 24 01:38:53 UTC 2026","","extractVideoId","",""
"","2","returns list of queue items","Queue","Tue Feb 24 01:38:53 UTC 2026","passed","Tue Feb 24 01:38:53 UTC 2026","","GET /queue","",""
"","2","returns summary detail","Summaries","Tue Feb 24 01:38:53 UTC 2026","passed","Tue Feb 24 01:38:53 UTC 2026","","GET /summaries/:id","",""
"","2","parses valid JSON response","Video Processing","Tue Feb 24 01:38:54 UTC 2026","passed","Tue Feb 24 01:38:54 UTC 2026","","parseSummaryResponse","",""
"","2","returns 400 for empty videos array","Queue","Tue Feb 24 01:38:53 UTC 2026","passed","Tue Feb 24 01:38:53 UTC 2026","","POST /queue/batch","",""
"","2","searches summaries by query","Summaries","Tue Feb 24 01:38:53 UTC 2026","passed","Tue Feb 24 01:38:53 UTC 2026","","GET /summaries/search","",""
"","0","throws on missing required fields","Video Processing","Tue Feb 24 01:38:54 UTC 2026","passed","Tue Feb 24 01:38:54 UTC 2026","","parseSummaryResponse","",""
