"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","returns 404 for non-existent or already deleted summary","Summaries","Fri Feb 27 14:01:37 UTC 2026","passed","Fri Feb 27 14:01:37 UTC 2026","","DELETE /summaries/:id","",""
"","3","returns 400 for invalid YouTube URL","Queue","Fri Feb 27 14:01:37 UTC 2026","passed","Fri Feb 27 14:01:37 UTC 2026","","POST /queue","",""
"","2","returns 404 when user not found","Billing","Fri Feb 27 14:01:37 UTC 2026","passed","Fri Feb 27 14:01:37 UTC 2026","","GET /usage","",""
"","0","extracts from m.youtube.com","Queue","Fri Feb 27 14:01:37 UTC 2026","passed","Fri Feb 27 14:01:37 UTC 2026","","extractVideoId","",""
"","3","deletes a queued item","Queue","Fri Feb 27 14:01:37 UTC 2026","passed","Fri Feb 27 14:01:37 UTC 2026","","DELETE /queue/:id","",""
"","3","returns 429 when rate limited","Queue","Fri Feb 27 14:01:37 UTC 2026","passed","Fri Feb 27 14:01:37 UTC 2026","","POST /queue","",""
"","0","fails when summary is too short","Video Processing","Fri Feb 27 14:01:37 UTC 2026","passed","Fri Feb 27 14:01:37 UTC 2026","","runChecks","",""
"","0","extracts from youtu.be/","Queue","Fri Feb 27 14:01:37 UTC 2026","passed","Fri Feb 27 14:01:37 UTC 2026","","extractVideoId","",""
"","0","fails when timestamps are missing","Video Processing","Fri Feb 27 14:01:37 UTC 2026","passed","Fri Feb 27 14:01:37 UTC 2026","","runChecks","",""
"","3","parses valid JSON response","Video Processing","Fri Feb 27 14:01:37 UTC 2026","passed","Fri Feb 27 14:01:37 UTC 2026","","parseSummaryResponse","",""
"","1","returns 409 for completed item","Queue","Fri Feb 27 14:01:37 UTC 2026","passed","Fri Feb 27 14:01:37 UTC 2026","","POST /queue/:id/process","",""
"","1","extracts from youtube.com/embed/","Queue","Fri Feb 27 14:01:37 UTC 2026","passed","Fri Feb 27 14:01:37 UTC 2026","","extractVideoId","",""
"","2","returns 400 when videoUrl is missing","Queue","Fri Feb 27 14:01:37 UTC 2026","passed","Fri Feb 27 14:01:37 UTC 2026","","POST /queue","",""
"","52","adds a video and returns 201 with summary and position","Queue","Fri Feb 27 14:01:37 UTC 2026","passed","Fri Feb 27 14:01:37 UTC 2026","","POST /queue","",""
"","2","extracts from youtube.com/watch?v=","Queue","Fri Feb 27 14:01:37 UTC 2026","passed","Fri Feb 27 14:01:37 UTC 2026","","extractVideoId","",""
"","1","returns summary detail","Summaries","Fri Feb 27 14:01:37 UTC 2026","passed","Fri Feb 27 14:01:37 UTC 2026","","GET /summaries/:id","",""
"","3","returns usage info for pro user","Billing","Fri Feb 27 14:01:37 UTC 2026","passed","Fri Feb 27 14:01:37 UTC 2026","","GET /usage","",""
"","2","returns 400 for more than 10 videos","Queue","Fri Feb 27 14:01:37 UTC 2026","passed","Fri Feb 27 14:01:37 UTC 2026","","POST /queue/batch","",""
"","0","extracts from youtube.com/shorts/","Queue","Fri Feb 27 14:01:37 UTC 2026","passed","Fri Feb 27 14:01:37 UTC 2026","","extractVideoId","",""
"","0","throws on missing required fields","Video Processing","Fri Feb 27 14:01:37 UTC 2026","passed","Fri Feb 27 14:01:37 UTC 2026","","parseSummaryResponse","",""
"","1","throws on invalid JSON","Video Processing","Fri Feb 27 14:01:37 UTC 2026","passed","Fri Feb 27 14:01:37 UTC 2026","","parseSummaryResponse","",""
"","1","returns 400 when q parameter is missing","Summaries","Fri Feb 27 14:01:37 UTC 2026","passed","Fri Feb 27 14:01:37 UTC 2026","","GET /summaries/search","",""
"","1","returns 409 for processing items","Queue","Fri Feb 27 14:01:37 UTC 2026","passed","Fri Feb 27 14:01:37 UTC 2026","","DELETE /queue/:id","",""
"","0","returns null for non-YouTube URLs","Queue","Fri Feb 27 14:01:37 UTC 2026","passed","Fri Feb 27 14:01:37 UTC 2026","","extractVideoId","",""
"","2","passes a good summary","Video Processing","Fri Feb 27 14:01:37 UTC 2026","passed","Fri Feb 27 14:01:37 UTC 2026","","runChecks","",""
