"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","parses valid JSON response","Unit Tests","Sat Feb 21 20:45:38 UTC 2026","passed","Sat Feb 21 20:45:38 UTC 2026","","","",""
"","0","extracts from youtube.com/v/","Unit Tests","Sat Feb 21 20:45:38 UTC 2026","passed","Sat Feb 21 20:45:38 UTC 2026","","","",""
"","2","extracts from youtube.com/watch?v=","Unit Tests","Sat Feb 21 20:45:38 UTC 2026","passed","Sat Feb 21 20:45:38 UTC 2026","","","",""
"","2","caps limit at 100","Unit Tests","Sat Feb 21 20:45:38 UTC 2026","passed","Sat Feb 21 20:45:38 UTC 2026","","","",""
"","0","throws on missing required fields","Unit Tests","Sat Feb 21 20:45:38 UTC 2026","passed","Sat Feb 21 20:45:38 UTC 2026","","","",""
"","66","adds a video and returns 201 with summary and position","Unit Tests","Sat Feb 21 20:45:38 UTC 2026","passed","Sat Feb 21 20:45:38 UTC 2026","","","",""
"","1","searches summaries by query","Unit Tests","Sat Feb 21 20:45:38 UTC 2026","passed","Sat Feb 21 20:45:38 UTC 2026","","","",""
"","2","returns list of queue items","Unit Tests","Sat Feb 21 20:45:38 UTC 2026","passed","Sat Feb 21 20:45:38 UTC 2026","","","",""
"","2","returns 400 for more than 10 videos","Unit Tests","Sat Feb 21 20:45:38 UTC 2026","passed","Sat Feb 21 20:45:38 UTC 2026","","","",""
"","1","throws on invalid JSON","Unit Tests","Sat Feb 21 20:45:38 UTC 2026","passed","Sat Feb 21 20:45:38 UTC 2026","","","",""
"","3","processes a pending queue item","Unit Tests","Sat Feb 21 20:45:38 UTC 2026","passed","Sat Feb 21 20:45:38 UTC 2026","","","",""
"","0","extracts from youtube.com/shorts/","Unit Tests","Sat Feb 21 20:45:38 UTC 2026","passed","Sat Feb 21 20:45:38 UTC 2026","","","",""
"","1","returns 409 for processing items","Unit Tests","Sat Feb 21 20:45:38 UTC 2026","passed","Sat Feb 21 20:45:38 UTC 2026","","","",""
"","3","returns usage info for pro user","Unit Tests","Sat Feb 21 20:45:38 UTC 2026","passed","Sat Feb 21 20:45:38 UTC 2026","","","",""
"","0","extracts from youtube.com/embed/","Unit Tests","Sat Feb 21 20:45:38 UTC 2026","passed","Sat Feb 21 20:45:38 UTC 2026","","","",""
"","1","extracts from youtu.be/","Unit Tests","Sat Feb 21 20:45:38 UTC 2026","passed","Sat Feb 21 20:45:38 UTC 2026","","","",""
"","2","returns 404 for non-existent or already deleted summary","Unit Tests","Sat Feb 21 20:45:38 UTC 2026","passed","Sat Feb 21 20:45:38 UTC 2026","","","",""
"","2","returns 409 for duplicate video","Unit Tests","Sat Feb 21 20:45:38 UTC 2026","passed","Sat Feb 21 20:45:38 UTC 2026","","","",""
"","2","returns 404 for non-existent item","Unit Tests","Sat Feb 21 20:45:38 UTC 2026","passed","Sat Feb 21 20:45:38 UTC 2026","","","",""
"","2","soft-deletes a summary","Unit Tests","Sat Feb 21 20:45:38 UTC 2026","passed","Sat Feb 21 20:45:38 UTC 2026","","","",""
