"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","respects limit and offset params","Summaries","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","GET /summaries","",""
"","3","returns 400 for invalid YouTube URL","Queue","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","POST /queue","",""
"","3","returns list of queue items","Queue","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","GET /queue","",""
"","2","returns 409 for processing items","Queue","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","DELETE /queue/:id","",""
"","2","returns 400 for empty videos array","Queue","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","POST /queue/batch","",""
"","3","returns 409 for duplicate video","Queue","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","POST /queue","",""
"","0","extracts from m.youtube.com","Queue","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","extractVideoId","",""
"","5","returns 404 for non-existent item","Queue","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","POST /queue/:id/retry","",""
"","1","creates portal session for user with Stripe customer","Billing","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","POST /billing/portal","",""
"","63","returns paginated list of summaries","Summaries","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","GET /summaries","",""
"","1","fails when keyPoints count is too low","Video Processing","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","runChecks","",""
"","71","adds a video and returns 201 with summary and position","Queue","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","POST /queue","",""
"","3","parses valid JSON response","Video Processing","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","parseSummaryResponse","",""
"","2","soft-deletes a summary","Summaries","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","DELETE /summaries/:id","",""
"","1","fails when summary is too short","Video Processing","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","runChecks","",""
"","1","extracts from youtube.com/embed/","Queue","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","extractVideoId","",""
"","1","returns null for YouTube URL without video ID","Queue","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","extractVideoId","",""
"","2","returns usage info for pro user","Billing","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","GET /usage","",""
"","2","resets count when reset date is in the past","Billing","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","GET /usage","",""
"","3","extracts from youtube.com/watch?v=","Queue","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","extractVideoId","",""
"","4","returns 429 when rate limited","Queue","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","POST /queue","",""
"","2","returns HTML success page","Billing","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","GET /billing/success","",""
"","0","extracts from youtube.com/v/","Queue","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","extractVideoId","",""
"","1","extracts JSON from markdown code fences","Video Processing","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","parseSummaryResponse","",""
"","2","returns 404 when user not found","Billing","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","GET /usage","",""
"","1","returns 500 when user lookup fails","Billing","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","POST /billing/portal","",""
"","0","returns null for invalid URLs","Queue","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","extractVideoId","",""
"","2","returns 400 for more than 10 videos","Queue","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","POST /queue/batch","",""
"","2","fires Inngest event for a pending queue item","Queue","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","POST /queue/:id/retry","",""
"","0","fails when parse required retry","Video Processing","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","runChecks","",""
"","1","returns 404 for non-existent summary","Summaries","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","GET /summaries/:id","",""
"","1","extracts from youtube.com/shorts/","Queue","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","extractVideoId","",""
"","2","includes total time saved from completed summaries","Billing","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","GET /usage","",""
"","1","extracts from youtu.be/","Queue","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","extractVideoId","",""
"","2","caps limit at 100","Summaries","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","GET /summaries","",""
"","3","passes a good summary","Video Processing","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","runChecks","",""
"","2","returns 400 when q parameter is missing","Summaries","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","GET /summaries/search","",""
"","2","returns 402 with upgrade URL for non-pro users","Queue","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","POST /queue/batch","",""
"","2","returns 404 for non-existent or already deleted summary","Summaries","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","DELETE /summaries/:id","",""
"","2","returns summary detail","Summaries","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","GET /summaries/:id","",""
"","2","returns 400 when videoUrl is missing","Queue","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","POST /queue","",""
"","54","returns usage info for free user","Billing","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","GET /usage","",""
"","1","returns HTML cancel page","Billing","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","GET /billing/cancel","",""
"","1","filters non-string elements from arrays","Video Processing","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","parseSummaryResponse","",""
"","3","creates Stripe customer when none exists, then creates checkout session","Billing","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","POST /billing/checkout","",""
"","0","handles extra query params","Queue","Sun Mar 01 13:58:57 UTC 2026","passed","Sun Mar 01 13:58:57 UTC 2026","","extractVideoId","",""
