"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","returns null for invalid URLs","Queue","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","extractVideoId","",""
"","2","returns 404 for non-existent item","Queue","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","DELETE /queue/:id","",""
"","3","parses valid JSON response","Video Processing","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","parseSummaryResponse","",""
"","2","soft-deletes a summary","Summaries","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","DELETE /summaries/:id","",""
"","3","returns 404 for non-existent or already deleted summary","Summaries","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","DELETE /summaries/:id","",""
"","2","returns 404 when user not found","Billing","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","GET /usage","",""
"","0","extracts JSON from markdown code fences","Video Processing","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","parseSummaryResponse","",""
"","87","adds a video and returns 201 with summary and position","Queue","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","POST /queue","",""
"","2","returns 400 for more than 10 videos","Queue","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","POST /queue/batch","",""
"","2","returns 400 when videoUrl is missing","Queue","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","POST /queue","",""
"","1","throws on invalid JSON","Video Processing","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","parseSummaryResponse","",""
"","3","deletes a queued item","Queue","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","DELETE /queue/:id","",""
"","0","returns null for non-YouTube URLs","Queue","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","extractVideoId","",""
"","4","returns 409 for duplicate video","Queue","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","POST /queue","",""
"","2","caps limit at 100","Summaries","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","GET /summaries","",""
