"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","passes when all required vars are present","env validation","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","0","sanitizes contextSection items","Video Processing","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","parseSummaryResponse","",""
"","0","returns empty string for all-special-character input","sanitizeSearchQuery","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","1","lists all missing vars at once","env validation","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","1","reports billing errors as fatal/p0 in Sentry","summarize-video","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","onFailure handler","",""
"","1","rethrows 503 overloaded error for Inngest retry","summarize-video","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","Claude API error classification","",""
"","3","returns 429 when rate limited","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","POST /queue","",""
"","0","rejects a JSON array instead of an object","Video Processing","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","parseSummaryResponse","",""
"","0","inserts timestamps every ~30s","assembleTranscript","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","3","checks rate limit when retrying a failed item","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","POST /queue/:id/retry","",""
"","1","fails when keyPoints count is too low","Video Processing","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","runChecks","",""
"","568","returns 400 when signature is missing","Webhook flow integration","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","signature verification","",""
"","1","filters non-string elements from arrays","Video Processing","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","parseSummaryResponse","",""
"","3","returns 404 for non-existent or already deleted summary","Summaries","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","DELETE /summaries/:id","",""
"","0","allows empty ALLOWED_ORIGINS in development","CORS integration","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","1","logs 'no captions' as info message, not exception","summarize-video","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","onFailure handler","",""
"","1","returns false for valid token with plenty of time left","isTokenExpired","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","4","returns 400 when signature is invalid","Webhook flow integration","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","signature verification","",""
"","0","leaves normal text unchanged","sanitizeTranscript","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","0","formats minutes and seconds","formatTimestamp","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","0","strips SQL/PostgREST special characters: * [ ] { } :","sanitizeSearchQuery","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","3","returns 500 when customer link fails","Webhook flow integration","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","checkout.session.completed","",""
"","0","formats seconds only","formatTimestamp","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","5","returns 400 for invalid YouTube URL","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","POST /queue","",""
"","0","returns empty array for unrecognized XML","parseTimedTextXml","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","2","supports multiple allowed origins","CORS integration","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","6","accepts zero duration as valid","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","POST /queue","",""
"","0","handles hour-long videos","assembleTranscript","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","1","extracts from youtube.com/shorts/","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","extractVideoId","",""
"","1","throws when STRIPE_SECRET_KEY is missing","env validation","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","1","handles null optional fields gracefully","toSummary","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","7","skips rate limit check when retrying a pending item","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","POST /queue/:id/retry","",""
"","1","parses srv3 format with <s> children","parseTimedTextXml","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","1","Hono cors allows all origins when given empty array (the bug we guard against)","CORS integration","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","2","returns 404 for non-existent item","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","POST /queue/:id/retry","",""
"","2","parses ALLOWED_ORIGINS env var correctly","CORS integration","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","0","parses srv3 format without <s> children","parseTimedTextXml","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","1","resets count when reset date is in the past","Billing","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","GET /usage","",""
"","3","returns 200 when syncSubscription succeeds","Webhook flow integration","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","subscription events","",""
"","1","returns HTML cancel page","Billing","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","GET /billing/cancel","",""
"","2","extracts from youtube.com/watch?v=","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","extractVideoId","",""
"","1","parses response with null contextSection","Video Processing","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","parseSummaryResponse","",""
"","3","deletes a queued item","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","DELETE /queue/:id","",""
"","0","returns null for non-YouTube URLs","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","extractVideoId","",""
"","0","strips parentheses and quotes","sanitizeSearchQuery","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","2","handles preflight OPTIONS with allowed origin","CORS integration","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","2","returns 400 for video exceeding max duration","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","POST /queue","",""
"","2","returns 500 when Stripe call fails","Billing","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","POST /billing/checkout","",""
"","0","passes through plain text","decodeHtmlEntities","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","3","parses valid JSON response","Video Processing","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","parseSummaryResponse","",""
"","2","passes through normal text","sanitizeSearchQuery","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","0","extracts from m.youtube.com","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","extractVideoId","",""
"","4","returns 402 with upgrade URL for non-pro users","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","POST /queue/batch","",""
"","0","normalizes whitespace","sanitizeTranscript","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","0","enforces max length","sanitizeSearchQuery","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","0","returns null for YouTube URL without video ID","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","extractVideoId","",""
"","0","returns empty string for all-empty segments","assembleTranscript","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","1","rejects requests from unknown origin with 403","CORS integration","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","0","formats hours","formatTimestamp","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","3","returns 500 when user lookup fails","Billing","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","POST /billing/checkout","",""
"","2","returns 200 for non-subscription mode checkout (ignored)","Webhook flow integration","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","checkout.session.completed","",""
"","2","links customer and syncs subscription on success","Webhook flow integration","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","checkout.session.completed","",""
"","1","rethrows APIConnectionError for Inngest retry","summarize-video","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","Claude API error classification","",""
"","2","rethrows unknown transcript errors for Inngest retry","summarize-video","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","transcript errors","",""
"","0","fails when parse required retry","Video Processing","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","runChecks","",""
"","0","rejects empty ALLOWED_ORIGINS in non-development","CORS integration","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","2","creates Stripe customer when none exists, then creates checkout session","Billing","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","POST /billing/checkout","",""
"","0","inserts timestamp at start","assembleTranscript","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","0","strips PostgREST wildcards: % and _","sanitizeSearchQuery","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","3","returns true for expired token","isTokenExpired","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","2","returns 404 for non-existent summary","Summaries","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","GET /summaries/:id","",""
"","0","truncates long contextSection title","Video Processing","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","parseSummaryResponse","",""
"","1","throws on invalid JSON","Video Processing","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","parseSummaryResponse","",""
"","2","returns 400 when q parameter is missing","Summaries","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","GET /summaries/search","",""
"","2","returns 404 for non-existent item","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","DELETE /queue/:id","",""
"","0","returns null for token without sub","getUserIdFromToken","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","2","returns usage info for pro user","Billing","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","GET /usage","",""
"","2","fires Inngest event for a pending queue item","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","POST /queue/:id/retry","",""
"","2","returns 409 for completed item","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","POST /queue/:id/retry","",""
"","0","returns null for invalid URLs","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","extractVideoId","",""
"","2","sets truncated flag on summaryJson when transcript was truncated","summarize-video","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","happy path","",""
"","1","formats 0ms as 0:00","formatTimestamp","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","4","captures to Sentry and flushes for unexpected errors","summarize-video","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","onFailure handler","",""
"","1","updates summary status to failed with error message","summarize-video","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","onFailure handler","",""
"","58","returns paginated list of summaries","Summaries","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","GET /summaries","",""
"","3","returns 200 for unknown event types","Webhook flow integration","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","unhandled event types","",""
"","3","passes a good summary","Video Processing","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","runChecks","",""
"","1","wraps 401 auth error as NonRetriableError with friendly message","summarize-video","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","Claude API error classification","",""
"","0","extracts from youtube.com/v/","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","extractVideoId","",""
"","3","returns 500 when Supabase update fails","Webhook flow integration","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","subscription events","",""
"","3","throws when SUPABASE_URL is missing","env validation","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","1","handles customer race condition by using existing customer","Billing","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","POST /billing/checkout","",""
"","0","rejects contextSection with missing fields","Video Processing","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","parseSummaryResponse","",""
"","1","returns true for token without exp claim","isTokenExpired","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","2","searches summaries by query","Summaries","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","GET /summaries/search","",""
"","2","soft-deletes a summary","Summaries","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","DELETE /summaries/:id","",""
"","2","returns HTML success page","Billing","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","GET /billing/success","",""
"","2","respects limit and offset params","Summaries","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","GET /summaries","",""
"","1","includes total time saved from completed summaries","Billing","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","GET /usage","",""
"","0","truncates oversized summary and array items","Video Processing","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","parseSummaryResponse","",""
"","2","returns 400 for more than 10 videos","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","POST /queue/batch","",""
"","0","trims whitespace","sanitizeSearchQuery","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","1","extracts from youtu.be/","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","extractVideoId","",""
"","0","returns null for malformed token","getUserIdFromToken","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","1","parses legacy response with actionItems (backward compat)","Video Processing","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","parseSummaryResponse","",""
"","1","rethrows 429 rate limit error for Inngest retry","summarize-video","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","Claude API error classification","",""
"","2","returns 500 when Stripe portal session creation fails","Billing","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","POST /billing/portal","",""
"","1","fails when timestamps are missing","Video Processing","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","runChecks","",""
"","1","returns 404 when user not found","Billing","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","GET /usage","",""
"","0","strips special tokens","sanitizeTranscript","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","0","throws on missing required fields","Video Processing","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","parseSummaryResponse","",""
"","0","strips backslashes","sanitizeSearchQuery","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","1","wraps 'missing required fields' parse error as NonRetriableError","summarize-video","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","Claude API error classification","",""
"","0","skips non-speech markers","assembleTranscript","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","2","throws NonRetriableError when transcript is not available","summarize-video","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","transcript errors","",""
"","33","allows requests from configured origin","CORS integration","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","6","returns 500 when syncSubscription matches 0 rows","Webhook flow integration","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","subscription events","",""
"","1","rethrows 500 server error for Inngest retry","summarize-video","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","Claude API error classification","",""
"","2","caps limit at 100","Summaries","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","GET /summaries","",""
"","0","strips role markers","sanitizeTranscript","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","4","maps snake_case DB row to camelCase Summary","toSummary","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","0","falls back to srv1 format","parseTimedTextXml","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","2","returns 409 for processing items","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","DELETE /queue/:id","",""
"","0","truncates sub-second precision","formatTimestamp","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","3","returns 400 for negative video duration","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","POST /queue","",""
"","3","returns 400 when videoUrl is missing","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","POST /queue","",""
"","0","decodes HTML entities in segments","assembleTranscript","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","2","returns 400 for empty videos array","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","POST /queue/batch","",""
"","0","extracts sub claim","getUserIdFromToken","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","440","fetches transcript, generates summary, and saves result","summarize-video","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","happy path","",""
"","1","extracts JSON from markdown code fences","Video Processing","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","parseSummaryResponse","",""
"","1","creates portal session for user with Stripe customer","Billing","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","POST /billing/portal","",""
"","1","returns 400 when user has no Stripe customer","Billing","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","POST /billing/portal","",""
"","1","fails when summary is too short","Video Processing","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","runChecks","",""
"","2","wraps JSON parse failures as NonRetriableError","summarize-video","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","Claude API error classification","",""
"","1","parses response with contextSection","Video Processing","Tue Mar 10 17:26:51 UTC 2026","passed","Tue Mar 10 17:26:51 UTC 2026","","parseSummaryResponse","",""
"","0","skips empty segments","parseTimedTextXml","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","0","handles mixed content","decodeHtmlEntities","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","3","returns list of queue items","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","GET /queue","",""
"","1","strips commas and dots","sanitizeSearchQuery","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","1","extracts from youtube.com/embed/","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","extractVideoId","",""
"","0","decodes named entities","decodeHtmlEntities","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
"","4","duplicate check includes deleted_at filter","Queue","Tue Mar 10 17:26:50 UTC 2026","passed","Tue Mar 10 17:26:50 UTC 2026","","POST /queue","",""
"","0","decodes double-encoded entities","decodeHtmlEntities","Tue Mar 10 17:26:52 UTC 2026","passed","Tue Mar 10 17:26:52 UTC 2026","","","",""
