"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","searches summaries by query","Summaries","Tue Mar 03 02:29:12 UTC 2026","passed","Tue Mar 03 02:29:12 UTC 2026","","GET /summaries/search","",""
"","2","deletes a queued item","Queue","Tue Mar 03 02:29:13 UTC 2026","passed","Tue Mar 03 02:29:13 UTC 2026","","DELETE /queue/:id","",""
"","1","throws on invalid JSON","Video Processing","Tue Mar 03 02:29:13 UTC 2026","passed","Tue Mar 03 02:29:13 UTC 2026","","parseSummaryResponse","",""
"","0","extracts JSON from markdown code fences","Video Processing","Tue Mar 03 02:29:13 UTC 2026","passed","Tue Mar 03 02:29:13 UTC 2026","","parseSummaryResponse","",""
"","0","truncates oversized summary and array items","Video Processing","Tue Mar 03 02:29:13 UTC 2026","passed","Tue Mar 03 02:29:13 UTC 2026","","parseSummaryResponse","",""
"","1","fails when timestamps are missing","Video Processing","Tue Mar 03 02:29:13 UTC 2026","passed","Tue Mar 03 02:29:13 UTC 2026","","runChecks","",""
"","1","returns 400 when q parameter is missing","Summaries","Tue Mar 03 02:29:12 UTC 2026","passed","Tue Mar 03 02:29:12 UTC 2026","","GET /summaries/search","",""
"","2","caps limit at 100","Summaries","Tue Mar 03 02:29:12 UTC 2026","passed","Tue Mar 03 02:29:12 UTC 2026","","GET /summaries","",""
"","2","respects limit and offset params","Summaries","Tue Mar 03 02:29:12 UTC 2026","passed","Tue Mar 03 02:29:12 UTC 2026","","GET /summaries","",""
"","2","returns 500 when Stripe call fails","Billing","Tue Mar 03 02:29:12 UTC 2026","passed","Tue Mar 03 02:29:12 UTC 2026","","POST /billing/checkout","",""
"","2","returns 409 for duplicate video","Queue","Tue Mar 03 02:29:13 UTC 2026","passed","Tue Mar 03 02:29:13 UTC 2026","","POST /queue","",""
"","1","returns 409 for completed item","Queue","Tue Mar 03 02:29:13 UTC 2026","passed","Tue Mar 03 02:29:13 UTC 2026","","POST /queue/:id/retry","",""
"","0","handles extra query params","Queue","Tue Mar 03 02:29:12 UTC 2026","passed","Tue Mar 03 02:29:12 UTC 2026","","extractVideoId","",""
"","2","returns 400 for invalid YouTube URL","Queue","Tue Mar 03 02:29:13 UTC 2026","passed","Tue Mar 03 02:29:13 UTC 2026","","POST /queue","",""
"","2","creates portal session for user with Stripe customer","Billing","Tue Mar 03 02:29:12 UTC 2026","passed","Tue Mar 03 02:29:12 UTC 2026","","POST /billing/portal","",""
"","0","extracts from m.youtube.com","Queue","Tue Mar 03 02:29:12 UTC 2026","passed","Tue Mar 03 02:29:12 UTC 2026","","extractVideoId","",""
"","1","soft-deletes a summary","Summaries","Tue Mar 03 02:29:12 UTC 2026","passed","Tue Mar 03 02:29:12 UTC 2026","","DELETE /summaries/:id","",""
"","1","returns 404 for non-existent item","Queue","Tue Mar 03 02:29:13 UTC 2026","passed","Tue Mar 03 02:29:13 UTC 2026","","DELETE /queue/:id","",""
"","1","extracts from youtube.com/shorts/","Queue","Tue Mar 03 02:29:12 UTC 2026","passed","Tue Mar 03 02:29:12 UTC 2026","","extractVideoId","",""
"","1","returns 404 when user not found","Billing","Tue Mar 03 02:29:13 UTC 2026","passed","Tue Mar 03 02:29:13 UTC 2026","","GET /usage","",""
"","2","returns usage info for pro user","Billing","Tue Mar 03 02:29:13 UTC 2026","passed","Tue Mar 03 02:29:13 UTC 2026","","GET /usage","",""
"","2","returns 429 when rate limited","Queue","Tue Mar 03 02:29:13 UTC 2026","passed","Tue Mar 03 02:29:13 UTC 2026","","POST /queue","",""
"","2","returns HTML cancel page","Billing","Tue Mar 03 02:29:12 UTC 2026","passed","Tue Mar 03 02:29:12 UTC 2026","","GET /billing/cancel","",""
"","0","returns null for invalid URLs","Queue","Tue Mar 03 02:29:12 UTC 2026","passed","Tue Mar 03 02:29:12 UTC 2026","","extractVideoId","",""
"","1","returns 409 for processing items","Queue","Tue Mar 03 02:29:13 UTC 2026","passed","Tue Mar 03 02:29:13 UTC 2026","","DELETE /queue/:id","",""
"","0","fails when parse required retry","Video Processing","Tue Mar 03 02:29:13 UTC 2026","passed","Tue Mar 03 02:29:13 UTC 2026","","runChecks","",""
"","1","returns 402 with upgrade URL for non-pro users","Queue","Tue Mar 03 02:29:13 UTC 2026","passed","Tue Mar 03 02:29:13 UTC 2026","","POST /queue/batch","",""
"","1","fails when keyPoints count is too low","Video Processing","Tue Mar 03 02:29:13 UTC 2026","passed","Tue Mar 03 02:29:13 UTC 2026","","runChecks","",""
"","107","returns paginated list of summaries","Summaries","Tue Mar 03 02:29:12 UTC 2026","passed","Tue Mar 03 02:29:12 UTC 2026","","GET /summaries","",""
"","0","throws on missing required fields","Video Processing","Tue Mar 03 02:29:13 UTC 2026","passed","Tue Mar 03 02:29:13 UTC 2026","","parseSummaryResponse","",""
"","1","returns 400 for more than 10 videos","Queue","Tue Mar 03 02:29:13 UTC 2026","passed","Tue Mar 03 02:29:13 UTC 2026","","POST /queue/batch","",""
"","1","returns 400 for empty videos array","Queue","Tue Mar 03 02:29:13 UTC 2026","passed","Tue Mar 03 02:29:13 UTC 2026","","POST /queue/batch","",""
"","1","extracts from youtube.com/embed/","Queue","Tue Mar 03 02:29:12 UTC 2026","passed","Tue Mar 03 02:29:12 UTC 2026","","extractVideoId","",""
"","2","returns 404 for non-existent summary","Summaries","Tue Mar 03 02:29:12 UTC 2026","passed","Tue Mar 03 02:29:12 UTC 2026","","GET /summaries/:id","",""
"","1","returns 400 when videoUrl is missing","Queue","Tue Mar 03 02:29:13 UTC 2026","passed","Tue Mar 03 02:29:13 UTC 2026","","POST /queue","",""
"","0","returns null for non-YouTube URLs","Queue","Tue Mar 03 02:29:12 UTC 2026","passed","Tue Mar 03 02:29:12 UTC 2026","","extractVideoId","",""
"","1","returns HTML success page","Billing","Tue Mar 03 02:29:12 UTC 2026","passed","Tue Mar 03 02:29:12 UTC 2026","","GET /billing/success","",""
"","1","returns 500 when user lookup fails","Billing","Tue Mar 03 02:29:12 UTC 2026","passed","Tue Mar 03 02:29:12 UTC 2026","","POST /billing/portal","",""
"","2","extracts from youtube.com/watch?v=","Queue","Tue Mar 03 02:29:12 UTC 2026","passed","Tue Mar 03 02:29:12 UTC 2026","","extractVideoId","",""
"","2","returns 500 when user lookup fails","Billing","Tue Mar 03 02:29:12 UTC 2026","passed","Tue Mar 03 02:29:12 UTC 2026","","POST /billing/checkout","",""
"","4","returns 404 for non-existent item","Queue","Tue Mar 03 02:29:13 UTC 2026","passed","Tue Mar 03 02:29:13 UTC 2026","","POST /queue/:id/retry","",""
"","1","extracts from youtu.be/","Queue","Tue Mar 03 02:29:12 UTC 2026","passed","Tue Mar 03 02:29:12 UTC 2026","","extractVideoId","",""
"","56","creates checkout session for user with existing Stripe customer","Billing","Tue Mar 03 02:29:12 UTC 2026","passed","Tue Mar 03 02:29:12 UTC 2026","","POST /billing/checkout","",""
"","0","rejects a JSON array instead of an object","Video Processing","Tue Mar 03 02:29:13 UTC 2026","passed","Tue Mar 03 02:29:13 UTC 2026","","parseSummaryResponse","",""
"","3","creates Stripe customer when none exists, then creates checkout session","Billing","Tue Mar 03 02:29:12 UTC 2026","passed","Tue Mar 03 02:29:12 UTC 2026","","POST /billing/checkout","",""
"","2","returns list of queue items","Queue","Tue Mar 03 02:29:13 UTC 2026","passed","Tue Mar 03 02:29:13 UTC 2026","","GET /queue","",""
"","2","returns 404 for non-existent or already deleted summary","Summaries","Tue Mar 03 02:29:12 UTC 2026","passed","Tue Mar 03 02:29:12 UTC 2026","","DELETE /summaries/:id","",""
"","2","passes a good summary","Video Processing","Tue Mar 03 02:29:13 UTC 2026","passed","Tue Mar 03 02:29:13 UTC 2026","","runChecks","",""
