"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","63","adds a video and returns 201 with summary and position","Queue","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","POST /queue","",""
"","3","creates Stripe customer when none exists, then creates checkout session","Billing","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","POST /billing/checkout","",""
"","64","creates checkout session for user with existing Stripe customer","Billing","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","POST /billing/checkout","",""
"","1","returns 400 when user has no Stripe customer","Billing","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","POST /billing/portal","",""
"","1","returns 400 for empty videos array","Queue","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","POST /queue/batch","",""
"","1","extracts from youtube.com/embed/","Queue","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","extractVideoId","",""
"","2","passes a good summary","Video Processing","Sun Mar 01 13:54:22 UTC 2026","passed","Sun Mar 01 13:54:22 UTC 2026","","runChecks","",""
"","0","fails when timestamps are missing","Video Processing","Sun Mar 01 13:54:22 UTC 2026","passed","Sun Mar 01 13:54:22 UTC 2026","","runChecks","",""
"","1","returns 500 when user lookup fails","Billing","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","POST /billing/portal","",""
"","2","returns 402 with upgrade URL for non-pro users","Queue","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","POST /queue/batch","",""
"","0","extracts from youtube.com/v/","Queue","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","extractVideoId","",""
"","0","extracts from m.youtube.com","Queue","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","extractVideoId","",""
"","1","returns 409 for completed item","Queue","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","POST /queue/:id/retry","",""
"","2","returns 404 when user not found","Billing","Sun Mar 01 13:54:22 UTC 2026","passed","Sun Mar 01 13:54:22 UTC 2026","","GET /usage","",""
"","0","fails when parse required retry","Video Processing","Sun Mar 01 13:54:22 UTC 2026","passed","Sun Mar 01 13:54:22 UTC 2026","","runChecks","",""
"","2","includes total time saved from completed summaries","Billing","Sun Mar 01 13:54:22 UTC 2026","passed","Sun Mar 01 13:54:22 UTC 2026","","GET /usage","",""
"","2","returns summary detail","Summaries","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","GET /summaries/:id","",""
"","3","returns 400 for invalid YouTube URL","Queue","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","POST /queue","",""
"","2","extracts from youtube.com/watch?v=","Queue","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","extractVideoId","",""
"","0","returns null for YouTube URL without video ID","Queue","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","extractVideoId","",""
"","2","returns 400 for more than 10 videos","Queue","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","POST /queue/batch","",""
"","2","caps limit at 100","Summaries","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","GET /summaries","",""
"","3","returns 404 for non-existent item","Queue","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","POST /queue/:id/retry","",""
"","0","rejects a JSON array instead of an object","Video Processing","Sun Mar 01 13:54:22 UTC 2026","passed","Sun Mar 01 13:54:22 UTC 2026","","parseSummaryResponse","",""
"","2","respects limit and offset params","Summaries","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","GET /summaries","",""
"","2","deletes a queued item","Queue","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","DELETE /queue/:id","",""
"","2","resets count when reset date is in the past","Billing","Sun Mar 01 13:54:22 UTC 2026","passed","Sun Mar 01 13:54:22 UTC 2026","","GET /usage","",""
"","0","handles extra query params","Queue","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","extractVideoId","",""
"","2","returns list of queue items","Queue","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","GET /queue","",""
"","1","returns 500 when user lookup fails","Billing","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","POST /billing/checkout","",""
"","1","fails when summary is too short","Video Processing","Sun Mar 01 13:54:22 UTC 2026","passed","Sun Mar 01 13:54:22 UTC 2026","","runChecks","",""
"","1","returns 404 for non-existent summary","Summaries","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","GET /summaries/:id","",""
"","1","returns HTML cancel page","Billing","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","GET /billing/cancel","",""
"","2","returns 400 when videoUrl is missing","Queue","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","POST /queue","",""
"","0","returns null for non-YouTube URLs","Queue","Sun Mar 01 13:54:21 UTC 2026","passed","Sun Mar 01 13:54:21 UTC 2026","","extractVideoId","",""
